0,0,0.0,0.0,0.0,(0.194+0j),
5,5,-0.0,-0.0,-0.0,(0.194+0j),
0,0,2.668196728129318,2.668196728129318,0.0,(0.036+0j),
5,5,-2.668196728129318,-2.668196728129318,-0.0,(0.036+0j),
0,0,-2.668196728129318,-2.668196728129318,-0.0,(0.036+0j),
5,5,2.668196728129318,2.668196728129318,0.0,(0.036+0j),
0,0,-2.668196728129318,2.668196728129318,0.0,(0.036+0j),
5,5,2.668196728129318,-2.668196728129318,-0.0,(0.036+0j),
0,0,2.668196728129318,-2.668196728129318,-0.0,(0.036+0j),
5,5,-2.668196728129318,2.668196728129318,0.0,(0.036+0j),
0,0,5.336393456258636,0.0,0.0,(-0.028+0j),
5,5,-5.336393456258636,-0.0,-0.0,(-0.028+0j),
0,0,-5.336393456258636,-0.0,-0.0,(-0.028+0j),
5,5,5.336393456258636,0.0,0.0,(-0.028+0j),
0,0,0.0,5.336393456258636,0.0,(-0.028+0j),
5,5,-0.0,-5.336393456258636,-0.0,(-0.028+0j),
0,0,-0.0,-5.336393456258636,-0.0,(-0.028+0j),
5,5,0.0,5.336393456258636,0.0,(-0.028+0j),
0,2,-2.668196728129318,-2.668196728129318,-0.0,(-0.056+0j),
5,7,2.668196728129318,2.668196728129318,0.0,(-0.056+0j),
0,2,2.668196728129318,2.668196728129318,0.0,(0.056+0j),
5,7,-2.668196728129318,-2.668196728129318,-0.0,(0.056+0j),
0,2,2.668196728129318,-2.668196728129318,-0.0,(0.056+0j),
5,7,-2.668196728129318,2.668196728129318,0.0,(0.056+0j),
0,2,-2.668196728129318,2.668196728129318,0.0,(-0.056+0j),
5,7,2.668196728129318,-2.668196728129318,-0.0,(-0.056+0j),
0,3,-2.668196728129318,-2.668196728129318,-0.0,(-0.056+0j),
5,8,2.668196728129318,2.668196728129318,0.0,(-0.056+0j),
0,3,2.668196728129318,2.668196728129318,0.0,(0.056+0j),
5,8,-2.668196728129318,-2.668196728129318,-0.0,(0.056+0j),
0,3,2.668196728129318,-2.668196728129318,-0.0,(-0.056+0j),
5,8,-2.668196728129318,2.668196728129318,0.0,(-0.056+0j),
0,3,-2.668196728129318,2.668196728129318,0.0,(0.056+0j),
5,8,2.668196728129318,-2.668196728129318,-0.0,(0.056+0j),
0,4,2.668196728129318,2.668196728129318,0.0,(-0.109+0j),
5,9,-2.668196728129318,-2.668196728129318,-0.0,(-0.109+0j),
0,4,-2.668196728129318,-2.668196728129318,-0.0,(-0.109+0j),
5,9,2.668196728129318,2.668196728129318,0.0,(-0.109+0j),
0,4,-2.668196728129318,2.668196728129318,0.0,(0.109+0j),
5,9,2.668196728129318,-2.668196728129318,-0.0,(0.109+0j),
0,4,2.668196728129318,-2.668196728129318,-0.0,(0.109+0j),
5,9,-2.668196728129318,2.668196728129318,0.0,(0.109+0j),
1,1,0.0,0.0,0.0,(-0.539+0j),
6,6,-0.0,-0.0,-0.0,(-0.539+0j),
1,1,2.668196728129318,2.668196728129318,0.0,(-0.066+0j),
6,6,-2.668196728129318,-2.668196728129318,-0.0,(-0.066+0j),
1,1,-2.668196728129318,-2.668196728129318,-0.0,(-0.066+0j),
6,6,2.668196728129318,2.668196728129318,0.0,(-0.066+0j),
1,1,-2.668196728129318,2.668196728129318,0.0,(-0.066+0j),
6,6,2.668196728129318,-2.668196728129318,-0.0,(-0.066+0j),
1,1,2.668196728129318,-2.668196728129318,-0.0,(-0.066+0j),
6,6,-2.668196728129318,2.668196728129318,0.0,(-0.066+0j),
1,2,-2.668196728129318,-2.668196728129318,-0.0,(0.089+0j),
6,7,2.668196728129318,2.668196728129318,0.0,(0.089+0j),
1,2,2.668196728129318,2.668196728129318,0.0,(-0.089+0j),
6,7,-2.668196728129318,-2.668196728129318,-0.0,(-0.089+0j),
1,2,2.668196728129318,-2.668196728129318,-0.0,(0.089+0j),
6,7,-2.668196728129318,2.668196728129318,0.0,(0.089+0j),
1,2,-2.668196728129318,2.668196728129318,0.0,(-0.089+0j),
6,7,2.668196728129318,-2.668196728129318,-0.0,(-0.089+0j),
1,3,-2.668196728129318,-2.668196728129318,-0.0,(-0.089+0j),
6,8,2.668196728129318,2.668196728129318,0.0,(-0.089+0j),
1,3,2.668196728129318,2.668196728129318,0.0,(0.089+0j),
6,8,-2.668196728129318,-2.668196728129318,-0.0,(0.089+0j),
1,3,2.668196728129318,-2.668196728129318,-0.0,(0.089+0j),
6,8,-2.668196728129318,2.668196728129318,0.0,(0.089+0j),
1,3,-2.668196728129318,2.668196728129318,0.0,(-0.089+0j),
6,8,2.668196728129318,-2.668196728129318,-0.0,(-0.089+0j),
2,2,0.0,0.0,0.0,(0.02+0j),
7,7,-0.0,-0.0,-0.0,(0.02+0j),
2,2,2.668196728129318,2.668196728129318,0.0,(0.232+0j),
7,7,-2.668196728129318,-2.668196728129318,-0.0,(0.232+0j),
2,2,-2.668196728129318,-2.668196728129318,-0.0,(0.232+0j),
7,7,2.668196728129318,2.668196728129318,0.0,(0.232+0j),
2,2,-2.668196728129318,2.668196728129318,0.0,(0.232+0j),
7,7,2.668196728129318,-2.668196728129318,-0.0,(0.232+0j),
2,2,2.668196728129318,-2.668196728129318,-0.0,(0.232+0j),
