 written on  7Oct2018 at 06:01:04 
          15
         235
    1    2    2    2    1    1    1    1    1    2    1    1    2    1    1
    1    1    1    1    1    2    2    2    2    2    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    2    1    1    1    1    1    2    1    1    1    1    2
    2    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    2    1    1    2    1    1    1
    1    1    1    1    1    1    1    1    1    2    1    1    1    1    1
    2    1    1    1    1    1    1    1    1    1    1    1    1    2    1
    1    2    1    1    1    1    1    1    1    1    1    1    2    1    1
    1    1    1    2    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    2    2    1    1    1    1
    2    1    1    1    1    1    2    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    2    2    2    2    2    1    1    1    1    1    1    1    2    1    1
    2    1    1    1    1    1    2    2    2    1
   -4    1    1   12    4   -0.000671    0.000000
   -4    1    1   13    4   -0.000928    0.000000
   -4    1    1   14    4    0.000073   -0.000000
   -4    1    1   15    4    0.000074   -0.000000
   -4    1    1    1    5    0.000479    0.000000
   -4    1    1    2    5   -0.001748   -0.000001
   -4    1    1    3    5    0.000412    0.000000
   -4    1    1    4    5    0.000046    0.000000
   -4    1    1    5    5   -0.001145    0.000000
   -4    1    1    6    5   -0.000001    0.000000
   -4    1    1    7    5    0.000531    0.000000
   -4    1    1    8    5   -0.000100   -0.000000
   -4    1    1    9    5   -0.000085   -0.000000
   -4    1    1   10    5    0.000193    0.000000
   -4    1    1   11    5   -0.000674   -0.000001
   -4    1    1   12    5   -0.000326   -0.000000
   -4    1    1   13    5    0.000073    0.000000
   -4    1    1   14    5   -0.000928   -0.000001
   -4    1    1   15    5   -0.000074   -0.000000
   -4    1    1    1    6    0.000243   -0.000000
   -4    1    1    2    6   -0.000421    0.000000
   -4    1    1    3    6   -0.000422    0.000000
   -4    1    1    4    6   -0.000335   -0.000000
   -4    1    1    5    6    0.000334   -0.000000
   -4    1    1    6    6    0.001044    0.000000
   -4    1    1    7    6    0.000121   -0.000000
   -4    1    1    8    6    0.000286    0.000000
   -4    1    1    9    6    0.000121   -0.000000
   -4    1    1   10    6    0.000996   -0.000000
   -4    1    1   11    6    0.000444   -0.000000
   -4    1    1   12    6   -0.000450    0.000000
   -4    1    1   13    6   -0.000343    0.000000
   -4    1    1   14    6    0.000343   -0.000000
   -4    1    1   15    6    0.000764   -0.000000
   -4    1    1    1    7   -0.000088   -0.000000
   -4    1    1    2    7    0.000048    0.000000
   -4    1    1    3    7    0.000660    0.000000
   -4    1    1    4    7    0.007283    0.000003
   -4    1    1    5    7    0.004383   -0.000003
   -4    1    1    6    7    0.004281    0.000001
   -4    1    1    7    7   -0.000954    0.000000
   -4    1    1    8    7    0.000187    0.000000
   -4    1    1    9    7    0.000559   -0.000000
   -4    1    1   10    7   -0.000284   -0.000000
   -4    1    1   11    7   -0.000227   -0.000000
   -4    1    1   12    7    0.000064    0.000000
   -4    1    1   13    7   -0.003267   -0.000000
   -4    1    1   14    7    0.003209    0.000000
   -4    1    1   15    7   -0.002086   -0.000000
   -4    1    1    1    8    0.000075   -0.000000
   -4    1    1    2    8   -0.000021    0.000000
   -4    1    1    3    8   -0.000021    0.000000
   -4    1    1    4    8    0.001189   -0.000000
   -4    1    1    5    8   -0.001190    0.000001
   -4    1    1    6    8   -0.004958    0.000001
   -4    1    1    7    8    0.000238   -0.000000
   -4    1    1    8    8    0.000723   -0.000000
   -4    1    1    9    8    0.000238   -0.000000
   -4    1    1   10    8   -0.000140    0.000000
   -4    1    1   11    8    0.000148   -0.000000
   -4    1    1   12    8   -0.000149    0.000000
   -4    1    1   13    8    0.001000   -0.000000
   -4    1    1   14    8   -0.001000    0.000000
   -4    1    1   15    8    0.000087   -0.000000
   -4    1    1    1    9   -0.000088   -0.000000
   -4    1    1    2    9    0.000660    0.000000
   -4    1    1    3    9    0.000048    0.000000
   -4    1    1    4    9   -0.004379   -0.000003
   -4    1    1    5    9   -0.007282    0.000003
   -4    1    1    6    9    0.004281    0.000003
   -4    1    1    7    9    0.000559    0.000000
   -4    1    1    8    9    0.000187    0.000000
   -4    1    1    9    9   -0.000954    0.000000
   -4    1    1   10    9   -0.000283   -0.000000
   -4    1    1   11    9   -0.000062   -0.000000
   -4    1    1   12    9    0.000228    0.000000
   -4    1    1   13    9   -0.003210   -0.000001
   -4    1    1   14    9    0.003267    0.000001
   -4    1    1   15    9   -0.002086   -0.000001
   -4    1    1    1   10    0.000954   -0.000000
   -4    1    1    2   10    0.000403    0.000000
   -4    1    1    3   10    0.000403    0.000000
   -4    1    1    4   10   -0.002222   -0.000001
   -4    1    1    5   10    0.002221   -0.000002
   -4    1    1    6   10   -0.005339   -0.000001
   -4    1    1    7   10    0.000330   -0.000000
   -4    1    1    8   10   -0.001975   -0.000001
   -4    1    1    9   10    0.000330   -0.000000
   -4    1    1   10   10    0.000701   -0.000000
   -4    1    1   11   10   -0.000319   -0.000000
   -4    1    1   12   10    0.000322   -0.000000
   -4    1    1   13   10   -0.002271    0.000000
   -4    1    1   14   10    0.002271    0.000000
   -4    1    1   15   10    0.001625    0.000000
   -4    1    1    1   11    0.000217   -0.000000
   -4    1    1    2   11    0.000189    0.000000
   -4    1    1    3   11    0.000655    0.000000
   -4    1    1    4   11   -0.000570   -0.000000
   -4    1    1    5   11   -0.004740    0.000004
   -4    1    1    6   11    0.003406    0.000001
   -4    1    1    7   11   -0.001413    0.000000
   -4    1    1    8   11    0.002840    0.000001
   -4    1    1    9   11   -0.001357    0.000000
   -4    1    1   10   11    0.000103   -0.000000
   -4    1    1   11   11   -0.000871   -0.000000
   -4    1    1   12   11    0.000066   -0.000000
   -4    1    1   13   11    0.000574   -0.000000
   -4    1    1   14   11   -0.002680   -0.000000
   -4    1    1   15   11    0.001783    0.000000
   -4    1    1    1   12   -0.000219   -0.000000
   -4    1    1    2   12   -0.000658   -0.000000
   -4    1    1    3   12   -0.000196   -0.000000
   -4    1    1    4   12   -0.004734   -0.000002
   -4    1    1    5   12   -0.000533    0.000000
   -4    1    1    6   12   -0.003446   -0.000001
   -4    1    1    7   12    0.001372   -0.000000
   -4    1    1    8   12   -0.002870   -0.000001
   -4    1    1    9   12    0.001430   -0.000000
   -4    1    1   10   12   -0.000104   -0.000000
   -4    1    1   11   12    0.000066    0.000000
   -4    1    1   12   12   -0.000872    0.000000
   -4    1    1   13   12   -0.002686    0.000000
   -4    1    1   14   12    0.000596    0.000000
   -4    1    1   15   12   -0.001804   -0.000000
   -4    1    1    1   13   -0.000190   -0.000000
   -4    1    1    2   13   -0.001425   -0.000000
   -4    1    1    3   13    0.000421    0.000000
   -4    1    1    4   13    0.000536    0.000000
   -4    1    1    5   13    0.000132   -0.000000
   -4    1    1    6   13    0.000053    0.000000
   -4    1    1    7   13    0.000229   -0.000000
   -4    1    1    8   13   -0.000071   -0.000000
   -4    1    1    9   13   -0.000424    0.000000
   -4    1    1   10   13   -0.000033   -0.000000
   -4    1    1   11   13   -0.000260   -0.000000
   -4    1    1   12   13   -0.000198   -0.000000
   -4    1    1   13   13   -0.000907    0.000000
   -4    1    1   14   13    0.000057    0.000000
   -4    1    1   15   13    0.000304    0.000000
   -4    1    1    1   14    0.000190   -0.000000
   -4    1    1    2   14   -0.000421    0.000000
   -4    1    1    3   14    0.001425    0.000000
   -4    1    1    4   14    0.000132    0.000000
   -4    1    1    5   14    0.000535   -0.000000
   -4    1    1    6   14   -0.000053   -0.000000
   -4    1    1    7   14    0.000424   -0.000000
   -4    1    1    8   14    0.000071    0.000000
   -4    1    1    9   14   -0.000229    0.000000
   -4    1    1   10   14    0.000033   -0.000000
   -4    1    1   11   14   -0.000200    0.000000
   -4    1    1   12   14   -0.000258    0.000000
   -4    1    1   13   14    0.000057   -0.000000
   -4    1    1   14   14   -0.000907   -0.000000
   -4    1    1   15   14   -0.000304    0.000000
   -4    1    1    1   15    0.000280   -0.000000
   -4    1    1    2   15    0.000125    0.000000
   -4    1    1    3   15    0.000125    0.000000
   -4    1    1    4   15   -0.000131   -0.000000
   -4    1    1    5   15    0.000131   -0.000000
   -4    1    1    6   15    0.000299    0.000000
   -4    1    1    7   15    0.000061   -0.000000
   -4    1    1    8   15    0.000289    0.000000
   -4    1    1    9   15    0.000061   -0.000000
   -4    1    1   10   15   -0.000254    0.000000
   -4    1    1   11   15   -0.000022   -0.000000
   -4    1    1   12   15    0.000023   -0.000000
   -4    1    1   13   15   -0.000130    0.000000
   -4    1    1   14   15    0.000130    0.000000
   -4    1    1   15   15    0.000920    0.000000
   -4    2    0    1    1    0.000809    0.000000
   -4    2    0    2    1    0.000255    0.000000
   -4    2    0    3    1   -0.000483   -0.000000
   -4    2    0    4    1   -0.001717   -0.000001
   -4    2    0    5    1   -0.015507    0.000012
   -4    2    0    6    1    0.003171    0.000001
   -4    2    0    7    1   -0.000265    0.000000
   -4    2    0    8    1    0.006044    0.000003
   -4    2    0    9    1   -0.000461    0.000000
   -4    2    0   10    1   -0.001065   -0.000000
   -4    2    0   11    1    0.000315    0.000000
   -4    2    0   12    1    0.000231   -0.000000
   -4    2    0   13    1   -0.003020    0.000000
   -4    2    0   14    1    0.002048    0.000000
   -4    2    0   15    1    0.003073    0.000000
   -4    2    0    1    2   -0.000346    0.000000
   -4    2    0    2    2    0.000160   -0.000000
   -4    2    0    3    2   -0.000451   -0.000000
   -4    2    0    4    2    0.004520    0.000002
   -4    2    0    5    2   -0.002395    0.000002
   -4    2    0    6    2   -0.000100   -0.000000
   -4    2    0    7    2    0.005669   -0.000000
   -4    2    0    8    2   -0.017730   -0.000008
   -4    2    0    9    2   -0.010366    0.000004
   -4    2    0   10    2   -0.000689    0.000000
   -4    2    0   11    2    0.000646   -0.000000
   -4    2    0   12    2   -0.000042    0.000000
   -4    2    0   13    2   -0.001564    0.000000
   -4    2    0   14    2    0.002845    0.000000
   -4    2    0   15    2   -0.004603    0.000000
   -4    2    0    1    3   -0.000414    0.000000
   -4    2    0    2    3    0.000352   -0.000000
   -4    2    0    3    3    0.000359   -0.000000
   -4    2    0    4    3   -0.005006   -0.000002
   -4    2    0    5    3   -0.003746    0.000003
   -4    2    0    6    3    0.015675    0.000003
   -4    2    0    7    3   -0.009305    0.000001
   -4    2    0    8    3   -0.015661   -0.000006
   -4    2    0    9    3    0.005615   -0.000002
   -4    2    0   10    3   -0.000318    0.000000
   -4    2    0   11    3    0.000077   -0.000000
   -4    2    0   12    3    0.000264   -0.000000
   -4    2    0   13    3   -0.006183    0.000001
   -4    2    0   14    3    0.001366   -0.000000
   -4    2    0   15    3   -0.007640    0.000001
   -4    2    0    1    4   -0.000582    0.000000
   -4    2    0    2    4    0.000253   -0.000000
   -4    2    0    3    4   -0.001344    0.000000
   -4    2    0    4    4    0.001452    0.000000
   -4    2    0    5    4   -0.000387    0.000000
   -4    2    0    6    4    0.000556   -0.000000
   -4    2    0    7    4   -0.000325    0.000000
   -4    2    0    8    4    0.000505    0.000000
   -4    2    0    9    4    0.000533   -0.000000
   -4    2    0   10    4   -0.000211    0.000000
   -4    2    0   11    4    0.000138   -0.000000
   -4    2    0   12    4    0.000649   -0.000000
   -4    2    0   13    4    0.001009   -0.000000
   -4    2    0   14    4   -0.000177    0.000000
   -4    2    0   15    4    0.000104   -0.000000
   -4    2    0    1    5    0.000357    0.000000
   -4    2    0    2    5    0.001182    0.000001
   -4    2    0    3    5    0.000161    0.000000
   -4    2    0    4    5   -0.000025   -0.000000
   -4    2    0    5    5    0.000853   -0.000000
   -4    2    0    6    5    0.000237    0.000000
   -4    2    0    7    5   -0.000459   -0.000000
   -4    2    0    8    5   -0.000066   -0.000000
   -4    2    0    9    5   -0.000114   -0.000000
   -4    2    0   10    5   -0.000275   -0.000000
   -4    2    0   11    5    0.000044    0.000000
   -4    2    0   12    5    0.000405    0.000000
   -4    2    0   13    5   -0.000005   -0.000000
   -4    2    0   14    5    0.000407    0.000000
   -4    2    0   15    5    0.000085    0.000000
   -4    2    0    1    6    0.000049   -0.000000
   -4    2    0    2    6   -0.002276    0.000001
   -4    2    0    3    6   -0.003497    0.000001
   -4    2    0    4    6    0.000218    0.000000
   -4    2    0    5    6    0.000372   -0.000000
   -4    2    0    6    6    0.000559    0.000000
   -4    2    0    7    6    0.000466   -0.000000
   -4    2    0    8    6    0.000331    0.000000
   -4    2    0    9    6    0.000504   -0.000000
   -4    2    0   10    6    0.000664   -0.000000
   -4    2    0   11    6   -0.000164    0.000000
   -4    2    0   12    6   -0.000417    0.000000
   -4    2    0   13    6    0.000299   -0.000000
   -4    2    0   14    6   -0.000079    0.000000
   -4    2    0   15    6    0.000338   -0.000000
   -4    2    0    1    7   -0.000721   -0.000000
   -4    2    0    2    7   -0.000037   -0.000000
   -4    2    0    3    7   -0.000880   -0.000000
   -4    2    0    4    7   -0.003299   -0.000001
   -4    2    0    5    7   -0.005545    0.000004
   -4    2    0    6    7    0.014488    0.000004
   -4    2    0    7    7    0.000841    0.000000
   -4    2    0    8    7   -0.001088   -0.000001
   -4    2    0    9    7   -0.000710    0.000000
   -4    2    0   10    7   -0.000416   -0.000000
   -4    2    0   11    7    0.000199    0.000000
   -4    2    0   12    7    0.000074    0.000000
   -4    2    0   13    7    0.004697    0.000000
   -4    2    0   14    7   -0.003123   -0.000000
   -4    2    0   15    7    0.003857    0.000000
   -4    2    0    1    8    0.000082   -0.000000
   -4    2    0    2    8   -0.000366    0.000000
   -4    2    0    3    8   -0.000405    0.000000
   -4    2    0    4    8    0.001048   -0.000000
   -4    2    0    5    8    0.000543   -0.000001
   -4    2    0    6    8   -0.008219    0.000001
   -4    2    0    7    8   -0.000042    0.000000
   -4    2    0    8    8    0.000600   -0.000000
   -4    2    0    9    8   -0.000511    0.000000
   -4    2    0   10    8    0.000036   -0.000000
   -4    2    0   11    8   -0.000123    0.000000
   -4    2    0   12    8   -0.000194    0.000000
   -4    2    0   13    8   -0.001206    0.000001
   -4    2    0   14    8    0.000893   -0.000000
   -4    2    0   15    8   -0.001813    0.000001
   -4    2    0    1    9   -0.000027   -0.000000
   -4    2    0    2    9   -0.000357   -0.000000
   -4    2    0    3    9   -0.000141   -0.000000
   -4    2    0    4    9    0.008313    0.000006
   -4    2    0    5    9    0.005985   -0.000003
   -4    2    0    6    9    0.014612    0.000009
   -4    2    0    7    9   -0.000500   -0.000000
   -4    2    0    8    9   -0.000822   -0.000001
   -4    2    0    9    9    0.000646    0.000000
   -4    2    0   10    9    0.000079    0.000000
   -4    2    0   11    9   -0.000039   -0.000000
   -4    2    0   12    9   -0.000216   -0.000000
   -4    2    0   13    9    0.002272    0.000001
   -4    2    0   14    9   -0.000495   -0.000000
   -4    2    0   15    9    0.003706    0.000001
   -4    2    0    1   10    0.000336   -0.000000
   -4    2    0    2   10    0.000227    0.000000
   -4    2    0    3   10    0.000036    0.000000
   -4    2    0    4   10   -0.000619   -0.000000
   -4    2    0    5   10    0.001189   -0.000001
   -4    2    0    6   10   -0.000588   -0.000000
   -4    2    0    7   10   -0.000366    0.000000
   -4    2    0    8   10   -0.000681   -0.000000
   -4    2    0    9   10    0.000639   -0.000000
   -4    2    0   10   10    0.000435   -0.000000
   -4    2    0   11   10   -0.000022   -0.000000
   -4    2    0   12   10    0.000201   -0.000000
   -4    2    0   13   10    0.001605   -0.000000
   -4    2    0   14   10   -0.001233   -0.000000
   -4    2    0   15   10    0.003863    0.000000
   -4    2    0    1   11    0.000125   -0.000000
   -4    2    0    2   11   -0.000155   -0.000000
   -4    2    0    3   11   -0.000276   -0.000000
   -4    2    0    4   11    0.002986    0.000001
   -4    2    0    5   11    0.002757   -0.000002
   -4    2    0    6   11    0.006489    0.000002
   -4    2    0    7   11    0.001160   -0.000000
   -4    2    0    8   11    0.003926    0.000002
   -4    2    0    9   11   -0.001523    0.000001
   -4    2    0   10   11   -0.000077    0.000000
   -4    2    0   11   11    0.000551   -0.000000
   -4    2    0   12   11   -0.000151    0.000000
   -4    2    0   13   11   -0.000470    0.000000
   -4    2    0   14   11    0.003894    0.000000
   -4    2    0   15   11    0.002898    0.000000
   -4    2    0    1   12   -0.000018    0.000000
   -4    2    0    2   12    0.000743    0.000000
   -4    2    0    3   12    0.000278    0.000000
   -4    2    0    4   12    0.004757    0.000002
   -4    2    0    5   12    0.004347   -0.000003
   -4    2    0    6   12   -0.005931   -0.000002
   -4    2    0    7   12   -0.002912    0.000000
   -4    2    0    8   12   -0.002914   -0.000001
   -4    2    0    9   12    0.000556   -0.000000
   -4    2    0   10   12   -0.000160    0.000000
   -4    2    0   11   12    0.000085    0.000000
   -4    2    0   12   12    0.000731   -0.000000
   -4    2    0   13   12    0.000525   -0.000000
   -4    2    0   14   12    0.000198    0.000000
   -4    2    0   15   12   -0.001486   -0.000000
   -4    2    0    1   13   -0.000544   -0.000000
   -4    2    0    2   13    0.001541    0.000000
   -4    2    0    3   13   -0.000481   -0.000000
   -4    2    0    4   13    0.000328    0.000000
   -4    2    0    5   13   -0.000233    0.000000
   -4    2    0    6   13    0.000263    0.000000
   -4    2    0    7   13   -0.000453    0.000000
   -4    2    0    8   13    0.000461    0.000000
   -4    2    0    9   13    0.000450   -0.000000
   -4    2    0   10   13   -0.000320   -0.000000
   -4    2    0   11   13    0.000233    0.000000
   -4    2    0   12   13    0.000734   -0.000000
   -4    2    0   13   13    0.001026   -0.000000
   -4    2    0   14   13   -0.000006    0.000000
   -4    2    0   15   13   -0.000041   -0.000000
   -4    2    0    1   14   -0.000279    0.000000
   -4    2    0    2   14    0.000171   -0.000000
   -4    2    0    3   14   -0.000622   -0.000000
   -4    2    0    4   14   -0.000141   -0.000000
   -4    2    0    5   14   -0.001039    0.000001
   -4    2    0    6   14    0.000107    0.000000
   -4    2    0    7   14   -0.000414    0.000000
   -4    2    0    8   14    0.000106    0.000000
   -4    2    0    9   14    0.000049   -0.000000
   -4    2    0   10   14   -0.000344    0.000000
   -4    2    0   11   14   -0.000186    0.000000
   -4    2    0   12   14    0.000270   -0.000000
   -4    2    0   13   14    0.000076   -0.000000
   -4    2    0   14   14    0.000409    0.000000
   -4    2    0   15   14   -0.000038   -0.000000
   -4    2    0    1   15    0.000066   -0.000000
   -4    2    0    2   15   -0.000149   -0.000000
   -4    2    0    3   15    0.000144    0.000000
   -4    2    0    4   15    0.000041    0.000000
   -4    2    0    5   15    0.000238   -0.000000
   -4    2    0    6   15    0.000052    0.000000
   -4    2    0    7   15    0.000171   -0.000000
   -4    2    0    8   15   -0.000045   -0.000000
   -4    2    0    9   15   -0.000139    0.000000
   -4    2    0   10   15   -0.000214    0.000000
   -4    2    0   11   15   -0.000171    0.000000
   -4    2    0   12   15   -0.000175    0.000000
   -4    2    0   13   15   -0.000037    0.000000
   -4    2    0   14   15    0.000009   -0.000000
   -4    2    0   15   15    0.000540   -0.000000
   -4    2    1    1    1    0.002881   -0.000000
   -4    2    1    2    1   -0.001790   -0.000000
   -4    2    1    3    1   -0.000127   -0.000000
   -4    2    1    4    1    0.001288    0.000001
   -4    2    1    5    1    0.000180   -0.000000
   -4    2    1    6    1   -0.001030   -0.000000
   -4    2    1    7    1    0.005162   -0.000000
   -4    2    1    8    1   -0.008679   -0.000004
   -4    2    1    9    1   -0.004948    0.000002
   -4    2    1   10    1    0.007658    0.000000
   -4    2    1   11    1    0.001166    0.000000
   -4    2    1   12    1   -0.000476    0.000000
   -4    2    1   13    1   -0.003555    0.000000
   -4    2    1   14    1   -0.000786   -0.000000
   -4    2    1   15    1   -0.000416   -0.000000
   -4    2    1    1    2    0.001123   -0.000000
   -4    2    1    2    2   -0.005755    0.000000
   -4    2    1    3    2    0.005053    0.000000
   -4    2    1    4    2    0.000420    0.000000
   -4    2    1    5    2   -0.002180    0.000002
   -4    2    1    6    2    0.001164    0.000000
   -4    2    1    7    2    0.024398   -0.000001
   -4    2    1    8    2   -0.002909   -0.000001
   -4    2    1    9    2   -0.002809    0.000001
   -4    2    1   10    2   -0.006168    0.000000
   -4    2    1   11    2    0.000454   -0.000000
   -4    2    1   12    2    0.001961   -0.000000
   -4    2    1   13    2    0.000654   -0.000000
   -4    2    1   14    2   -0.004064   -0.000000
   -4    2    1   15    2    0.000506   -0.000000
   -4    2    1    1    3   -0.008354    0.000001
   -4    2    1    2    3   -0.010554    0.000001
   -4    2    1    3    3    0.002357   -0.000000
   -4    2    1    4    3    0.000280    0.000000
   -4    2    1    5    3    0.001365   -0.000001
   -4    2    1    6    3   -0.003399   -0.000001
   -4    2    1    7    3    0.010560   -0.000001
   -4    2    1    8    3   -0.003580   -0.000001
   -4    2    1    9    3   -0.019358    0.000008
   -4    2    1   10    3   -0.008779    0.000001
   -4    2    1   11    3    0.003552   -0.000000
   -4    2    1   12    3   -0.001572    0.000000
   -4    2    1   13    3   -0.004601    0.000000
   -4    2    1   14    3    0.002458   -0.000000
   -4    2    1   15    3   -0.002012    0.000000
   -4    2    1    1    4    0.000036   -0.000000
   -4    2    1    2    4    0.000430   -0.000000
   -4    2    1    3    4    0.000150   -0.000000
   -4    2    1    4    4   -0.002552    0.000000
   -4    2    1    5    4   -0.000279    0.000000
   -4    2    1    6    4   -0.006552    0.000001
   -4    2    1    7    4    0.000710   -0.000000
   -4    2    1    8    4   -0.000481   -0.000000
   -4    2    1    9    4   -0.000601    0.000000
   -4    2    1   10    4    0.000107   -0.000000
   -4    2    1   11    4    0.000022   -0.000000
   -4    2    1   12    4    0.000111   -0.000000
   -4    2    1   13    4    0.004243   -0.000002
   -4    2    1   14    4   -0.000167    0.000000
   -4    2    1   15    4    0.000073   -0.000000
   -4    2    1    1    5    0.000144    0.000000
   -4    2    1    2    5   -0.000119   -0.000000
   -4    2    1    3    5    0.000120    0.000000
   -4    2    1    4    5    0.003639    0.000004
   -4    2    1    5    5    0.002390    0.000000
   -4    2    1    6    5    0.010110    0.000011
   -4    2    1    7    5    0.000013    0.000000
   -4    2    1    8    5   -0.000402   -0.000000
   -4    2    1    9    5    0.000877    0.000000
   -4    2    1   10    5   -0.000040   -0.000000
   -4    2    1   11    5    0.000045    0.000000
   -4    2    1   12    5   -0.000211   -0.000000
   -4    2    1   13    5    0.000957    0.000001
   -4    2    1   14    5   -0.002890   -0.000002
   -4    2    1   15    5    0.002470    0.000002
   -4    2    1    1    6   -0.000206    0.000000
   -4    2    1    2    6    0.000246   -0.000000
   -4    2    1    3    6    0.000244   -0.000000
   -4    2    1    4    6   -0.001653   -0.000000
   -4    2    1    5    6    0.000052   -0.000000
   -4    2    1    6    6    0.000655   -0.000000
   -4    2    1    7    6   -0.000165    0.000000
   -4    2    1    8    6   -0.001036   -0.000000
   -4    2    1    9    6    0.000367   -0.000000
   -4    2    1   10    6   -0.000151    0.000000
   -4    2    1   11    6    0.000018   -0.000000
   -4    2    1   12    6    0.000238   -0.000000
   -4    2    1   13    6    0.000538   -0.000000
   -4    2    1   14    6    0.001185   -0.000000
   -4    2    1   15    6   -0.001790    0.000000
   -4    2    1    1    7    0.000028   -0.000000
   -4    2    1    2    7   -0.000554   -0.000000
   -4    2    1    3    7    0.000217    0.000000
   -4    2    1    4    7   -0.012414   -0.000005
   -4    2    1    5    7    0.006206   -0.000005
   -4    2    1    6    7   -0.011461   -0.000004
   -4    2    1    7    7   -0.001941   -0.000000
   -4    2    1    8    7    0.000069    0.000000
   -4    2    1    9    7    0.006651   -0.000002
   -4    2    1   10    7    0.000043   -0.000000
   -4    2    1   11    7   -0.000202   -0.000000
   -4    2    1   12    7   -0.000751   -0.000000
   -4    2    1   13    7    0.000529    0.000000
   -4    2    1   14    7    0.001106    0.000000
   -4    2    1   15    7   -0.004557   -0.000000
   -4    2    1    1    8    0.000896   -0.000000
   -4    2    1    2    8    0.000568   -0.000000
   -4    2    1    3    8   -0.000405    0.000000
   -4    2    1    4    8    0.001136   -0.000000
   -4    2    1    5    8   -0.006109    0.000007
   -4    2    1    6    8    0.021077   -0.000004
   -4    2    1    7    8    0.000672   -0.000000
   -4    2    1    8    8    0.004634    0.000000
   -4    2    1    9    8   -0.000347    0.000000
