0,0,0.0,0.0,0.0,(-0.138+0j),
5,5,-0.0,-0.0,-0.0,(-0.138+0j),
0,0,2.68092465019,2.68092465019,0.0,(0.059+0j),
5,5,-2.68092465019,-2.68092465019,-0.0,(0.059+0j),
0,0,-2.68092465019,-2.68092465019,-0.0,(0.059+0j),
5,5,2.68092465019,2.68092465019,0.0,(0.059+0j),
0,0,-2.68092465019,2.68092465019,0.0,(0.059+0j),
5,5,2.68092465019,-2.68092465019,-0.0,(0.059+0j),
0,0,2.68092465019,-2.68092465019,-0.0,(0.059+0j),
5,5,-2.68092465019,2.68092465019,0.0,(0.059+0j),
0,0,5.36184930038,0.0,0.0,(0.02+0j),
5,5,-5.36184930038,-0.0,-0.0,(0.02+0j),
0,0,-5.36184930038,-0.0,-0.0,(0.02+0j),
5,5,5.36184930038,0.0,0.0,(0.02+0j),
0,0,0.0,5.36184930038,0.0,(0.02+0j),
5,5,-0.0,-5.36184930038,-0.0,(0.02+0j),
0,0,-0.0,-5.36184930038,-0.0,(0.02+0j),
5,5,0.0,5.36184930038,0.0,(0.02+0j),
0,2,-2.68092465019,-2.68092465019,-0.0,(-0.09+0j),
5,7,2.68092465019,2.68092465019,0.0,(-0.09+0j),
0,2,2.68092465019,2.68092465019,0.0,(0.09+0j),
5,7,-2.68092465019,-2.68092465019,-0.0,(0.09+0j),
0,2,2.68092465019,-2.68092465019,-0.0,(0.09+0j),
5,7,-2.68092465019,2.68092465019,0.0,(0.09+0j),
0,2,-2.68092465019,2.68092465019,0.0,(-0.09+0j),
5,7,2.68092465019,-2.68092465019,-0.0,(-0.09+0j),
0,3,-2.68092465019,-2.68092465019,-0.0,(-0.09+0j),
5,8,2.68092465019,2.68092465019,0.0,(-0.09+0j),
0,3,2.68092465019,2.68092465019,0.0,(0.09+0j),
5,8,-2.68092465019,-2.68092465019,-0.0,(0.09+0j),
0,3,2.68092465019,-2.68092465019,-0.0,(-0.09+0j),
5,8,-2.68092465019,2.68092465019,0.0,(-0.09+0j),
0,3,-2.68092465019,2.68092465019,0.0,(0.09+0j),
5,8,2.68092465019,-2.68092465019,-0.0,(0.09+0j),
0,4,2.68092465019,2.68092465019,0.0,(-0.025+0j),
5,9,-2.68092465019,-2.68092465019,-0.0,(-0.025+0j),
0,4,-2.68092465019,-2.68092465019,-0.0,(-0.025+0j),
5,9,2.68092465019,2.68092465019,0.0,(-0.025+0j),
0,4,-2.68092465019,2.68092465019,0.0,(0.025+0j),
5,9,2.68092465019,-2.68092465019,-0.0,(0.025+0j),
0,4,2.68092465019,-2.68092465019,-0.0,(0.025+0j),
5,9,-2.68092465019,2.68092465019,0.0,(0.025+0j),
1,1,0.0,0.0,0.0,(-0.521+0j),
6,6,-0.0,-0.0,-0.0,(-0.521+0j),
1,1,2.68092465019,2.68092465019,0.0,(-0.032+0j),
