2,7,-2.06,1.19,1.71,0.59,
2,7,0.00,-2.38,1.71,-1.19,
2,7,2.06,1.19,1.71,0.59,
2,8,-2.06,-1.19,3.59,0.02,
2,8,0.00,2.38,3.59,-0.04,
2,8,2.06,-1.19,3.59,0.02,
2,9,-2.06,-1.19,3.59,-0.01,
2,9,2.06,-1.19,3.59,0.01,
2,10,-2.06,-1.19,3.59,0.00,
2,10,0.00,2.38,3.59,-0.02,
2,10,2.06,-1.19,3.59,0.00,
2,11,-2.06,-1.19,3.59,0.02,
2,11,0.00,2.38,3.59,-0.04,
2,11,2.06,-1.19,3.59,0.02,
2,12,-2.06,1.19,-4.08,0.00,
2,12,0.00,-2.38,-4.08,-0.00,
2,12,2.06,1.19,-4.08,0.00,
2,13,-2.06,1.19,-4.08,0.02,
2,13,2.06,1.19,-4.08,-0.02,
2,14,-2.06,1.19,-4.08,0.09,
2,14,0.00,-2.38,-4.08,0.05,
2,14,2.06,1.19,-4.08,0.09,
2,15,-2.06,1.19,-4.08,0.05,
2,15,0.00,-2.38,-4.08,-0.09,
2,15,2.06,1.19,-4.08,0.05,
2,16,-2.06,-1.19,-2.37,-0.01,
2,16,0.00,2.38,-2.37,0.01,
2,16,2.06,-1.19,-2.37,-0.01,
2,17,-2.06,-1.19,-2.37,0.23,
2,17,2.06,-1.19,-2.37,-0.23,
2,18,-2.06,-1.19,-2.37,0.03,
2,18,0.00,2.38,-2.37,0.42,
2,18,2.06,-1.19,-2.37,0.03,
2,19,-2.06,-1.19,-2.37,0.26,
2,19,0.00,2.38,-2.37,-0.52,
2,19,2.06,-1.19,-2.37,0.26,
3,3,-4.11,0.00,0.00,-0.00,
3,3,-2.06,-3.56,0.00,-0.00,
3,3,-2.06,3.56,0.00,-0.00,
3,3,0.00,0.00,0.00,-1.91,
3,3,2.06,-3.56,0.00,-0.00,
3,3,2.06,3.56,0.00,-0.00,
3,3,4.11,0.00,0.00,-0.00,
3,4,-2.06,1.19,1.71,-1.21,
3,4,0.00,-2.38,1.71,-1.21,
3,4,2.06,1.19,1.71,-1.21,
3,5,-2.06,1.19,1.71,-1.03,
3,5,2.06,1.19,1.71,1.03,
3,6,-2.06,1.19,1.71,0.59,
3,6,0.00,-2.38,1.71,-1.19,
3,6,2.06,1.19,1.71,0.59,
3,7,-2.06,1.19,1.71,0.41,
3,7,0.00,-2.38,1.71,0.41,
3,7,2.06,1.19,1.71,0.41,
3,8,-2.06,-1.19,3.59,-0.06,
3,8,0.00,2.38,3.59,-0.06,
3,8,2.06,-1.19,3.59,-0.06,
3,9,-2.06,-1.19,3.59,0.04,
3,9,2.06,-1.19,3.59,-0.04,
3,10,-2.06,-1.19,3.59,0.02,
3,10,0.00,2.38,3.59,-0.04,
3,10,2.06,-1.19,3.59,0.02,
3,11,-2.06,-1.19,3.59,-0.06,
3,11,0.00,2.38,3.59,-0.06,
3,11,2.06,-1.19,3.59,-0.06,
3,12,-2.06,1.19,-4.08,-0.00,
3,12,0.00,-2.38,-4.08,-0.00,
3,12,2.06,1.19,-4.08,-0.00,
3,13,-2.06,1.19,-4.08,-0.08,
3,13,2.06,1.19,-4.08,0.08,
3,14,-2.06,1.19,-4.08,0.05,
3,14,0.00,-2.38,-4.08,-0.09,
3,14,2.06,1.19,-4.08,0.05,
3,15,-2.06,1.19,-4.08,-0.06,
3,15,0.00,-2.38,-4.08,-0.06,
3,15,2.06,1.19,-4.08,-0.06,
3,16,-2.06,-1.19,-2.37,-0.01,
3,16,0.00,2.38,-2.37,-0.01,
3,16,2.06,-1.19,-2.37,-0.01,
3,17,-2.06,-1.19,-2.37,0.45,
3,17,2.06,-1.19,-2.37,-0.45,
3,18,-2.06,-1.19,-2.37,0.26,
3,18,0.00,2.38,-2.37,-0.52,
3,18,2.06,-1.19,-2.37,0.26,
3,19,-2.06,-1.19,-2.37,0.42,
3,19,0.00,2.38,-2.37,0.42,
3,19,2.06,-1.19,-2.37,0.42,
4,4,-4.11,0.00,0.00,0.22,
4,4,-2.06,-3.56,0.00,0.22,
4,4,-2.06,3.56,0.00,0.22,
4,4,0.00,0.00,0.00,-11.16,
4,4,2.06,-3.56,0.00,0.22,
4,4,2.06,3.56,0.00,0.22,
4,4,4.11,0.00,0.00,0.22,
4,5,-4.11,0.00,0.00,0.31,
4,5,-2.06,-3.56,0.00,0.15,
4,5,-2.06,3.56,0.00,0.15,
4,5,2.06,-3.56,0.00,-0.15,
4,5,2.06,3.56,0.00,-0.15,
4,5,4.11,0.00,0.00,-0.31,
4,6,-2.06,-3.56,0.00,0.27,
4,6,-2.06,3.56,0.00,-0.27,
4,6,2.06,-3.56,0.00,0.27,
4,6,2.06,3.56,0.00,-0.27,
4,8,-2.06,1.19,1.88,-0.24,
4,8,0.00,-2.38,1.88,-0.24,
4,8,2.06,1.19,1.88,-0.24,
4,9,-2.06,1.19,1.88,0.14,
4,9,2.06,1.19,1.88,-0.14,
4,10,-2.06,1.19,1.88,-0.08,
4,10,0.00,-2.38,1.88,0.16,
4,10,2.06,1.19,1.88,-0.08,
4,11,-2.06,1.19,1.88,-0.12,
4,11,0.00,-2.38,1.88,-0.12,
4,11,2.06,1.19,1.88,-0.12,
4,12,-2.06,-1.19,3.76,-0.06,
4,12,0.00,2.38,3.76,-0.06,
4,12,2.06,-1.19,3.76,-0.06,
4,13,-2.06,-1.19,3.76,0.10,
4,13,2.06,-1.19,3.76,-0.10,
4,14,-2.06,-1.19,3.76,0.06,
4,14,0.00,2.38,3.76,-0.11,
4,14,2.06,-1.19,3.76,0.06,
4,15,-2.06,-1.19,3.76,-0.18,
4,15,0.00,2.38,3.76,-0.18,
4,15,2.06,-1.19,3.76,-0.18,
4,16,-2.06,1.19,-4.08,0.03,
4,16,0.00,-2.38,-4.08,0.03,
4,16,2.06,1.19,-4.08,0.03,
4,17,-2.06,1.19,-4.08,0.00,
4,17,2.06,1.19,-4.08,-0.00,
4,18,-2.06,1.19,-4.08,-0.00,
4,18,0.00,-2.38,-4.08,0.00,
4,18,2.06,1.19,-4.08,-0.00,
4,19,-2.06,1.19,-4.08,0.00,
4,19,0.00,-2.38,-4.08,0.00,
4,19,2.06,1.19,-4.08,0.00,
5,5,-4.11,0.00,0.00,0.32,
5,5,-2.06,-3.56,0.00,0.04,
5,5,-2.06,3.56,0.00,0.04,
5,5,0.00,0.00,0.00,-0.14,
5,5,2.06,-3.56,0.00,0.04,
5,5,2.06,3.56,0.00,0.04,
5,5,4.11,0.00,0.00,0.32,
5,6,-2.06,-3.56,0.00,0.16,
5,6,-2.06,3.56,0.00,-0.16,
5,6,2.06,-3.56,0.00,-0.16,
5,6,2.06,3.56,0.00,0.16,
5,8,-2.06,1.19,1.88,0.01,
5,8,2.06,1.19,1.88,-0.01,
5,9,-2.06,1.19,1.88,0.65,
5,9,0.00,-2.38,1.88,-0.53,
5,9,2.06,1.19,1.88,0.65,
5,10,-2.06,1.19,1.88,-0.68,
5,10,2.06,1.19,1.88,0.68,
5,11,-2.06,1.19,1.88,-1.08,
5,11,2.06,1.19,1.88,1.08,
5,12,-2.06,-1.19,3.76,-0.10,
5,12,2.06,-1.19,3.76,0.10,
5,13,-2.06,-1.19,3.76,0.02,
5,13,0.00,2.38,3.76,-0.01,
5,13,2.06,-1.19,3.76,0.02,
5,14,-2.06,-1.19,3.76,0.02,
5,14,2.06,-1.19,3.76,-0.02,
5,15,-2.06,-1.19,3.76,-0.05,
5,15,2.06,-1.19,3.76,0.05,
5,16,-2.06,1.19,-4.08,-0.11,
5,16,2.06,1.19,-4.08,0.11,
5,17,-2.06,1.19,-4.08,0.06,
5,17,0.00,-2.38,-4.08,0.10,
5,17,2.06,1.19,-4.08,0.06,
5,18,-2.06,1.19,-4.08,0.02,
5,18,2.06,1.19,-4.08,-0.02,
5,19,-2.06,1.19,-4.08,-0.08,
5,19,2.06,1.19,-4.08,0.08,
6,6,-4.11,0.00,0.00,-0.05,
6,6,-2.06,-3.56,0.00,0.23,
6,6,-2.06,3.56,0.00,0.23,
6,6,0.00,0.00,0.00,-0.14,
6,6,2.06,-3.56,0.00,0.23,
6,6,2.06,3.56,0.00,0.23,
6,6,4.11,0.00,0.00,-0.05,
6,8,-2.06,1.19,1.88,-0.01,
6,8,0.00,-2.38,1.88,0.02,
6,8,2.06,1.19,1.88,-0.01,
6,9,-2.06,1.19,1.88,-0.68,
6,9,2.06,1.19,1.88,0.68,
6,10,-2.06,1.19,1.88,-0.14,
6,10,0.00,-2.38,1.88,1.04,
6,10,2.06,1.19,1.88,-0.14,
6,11,-2.06,1.19,1.88,0.62,
6,11,0.00,-2.38,1.88,-1.25,
6,11,2.06,1.19,1.88,0.62,
6,12,-2.06,-1.19,3.76,-0.06,
6,12,0.00,2.38,3.76,0.11,
6,12,2.06,-1.19,3.76,-0.06,
6,13,-2.06,-1.19,3.76,0.02,
6,13,2.06,-1.19,3.76,-0.02,
6,14,-2.06,-1.19,3.76,-0.00,
6,14,0.00,2.38,3.76,0.03,
6,14,2.06,-1.19,3.76,-0.00,
6,15,-2.06,-1.19,3.76,-0.03,
6,15,0.00,2.38,3.76,0.06,
6,15,2.06,-1.19,3.76,-0.03,
6,16,-2.06,1.19,-4.08,0.06,
6,16,0.00,-2.38,-4.08,-0.13,
6,16,2.06,1.19,-4.08,0.06,
6,17,-2.06,1.19,-4.08,0.02,
6,17,2.06,1.19,-4.08,-0.02,
6,18,-2.06,1.19,-4.08,0.09,
6,18,0.00,-2.38,-4.08,0.05,
6,18,2.06,1.19,-4.08,0.09,
6,19,-2.06,1.19,-4.08,0.05,
6,19,0.00,-2.38,-4.08,-0.09,
6,19,2.06,1.19,-4.08,0.05,
7,7,-4.11,0.00,0.00,-0.05,
7,7,-2.06,-3.56,0.00,-0.05,
7,7,-2.06,3.56,0.00,-0.05,
7,7,0.00,0.00,0.00,-0.14,
7,7,2.06,-3.56,0.00,-0.05,
7,7,2.06,3.56,0.00,-0.05,
7,7,4.11,0.00,0.00,-0.05,
7,8,-2.06,1.19,1.88,-0.01,
7,8,0.00,-2.38,1.88,-0.01,
7,8,2.06,1.19,1.88,-0.01,
7,9,-2.06,1.19,1.88,-1.08,
7,9,2.06,1.19,1.88,1.08,
7,10,-2.06,1.19,1.88,0.62,
7,10,0.00,-2.38,1.88,-1.25,
7,10,2.06,1.19,1.88,0.62,
7,11,-2.06,1.19,1.88,0.46,
7,11,0.00,-2.38,1.88,0.46,
7,11,2.06,1.19,1.88,0.46,
7,12,-2.06,-1.19,3.76,0.18,
7,12,0.00,2.38,3.76,0.18,
7,12,2.06,-1.19,3.76,0.18,
7,13,-2.06,-1.19,3.76,-0.05,
7,13,2.06,-1.19,3.76,0.05,
7,14,-2.06,-1.19,3.76,-0.03,
7,14,0.00,2.38,3.76,0.06,
7,14,2.06,-1.19,3.76,-0.03,
7,15,-2.06,-1.19,3.76,0.08,
7,15,0.00,2.38,3.76,0.08,
7,15,2.06,-1.19,3.76,0.08,
7,16,-2.06,1.19,-4.08,-0.22,
7,16,0.00,-2.38,-4.08,-0.22,
7,16,2.06,1.19,-4.08,-0.22,
7,17,-2.06,1.19,-4.08,-0.08,
7,17,2.06,1.19,-4.08,0.08,
7,18,-2.06,1.19,-4.08,0.05,
7,18,0.00,-2.38,-4.08,-0.09,
7,18,2.06,1.19,-4.08,0.05,
7,19,-2.06,1.19,-4.08,-0.06,
7,19,0.00,-2.38,-4.08,-0.06,
7,19,2.06,1.19,-4.08,-0.06,
8,8,-4.11,0.00,0.00,-0.09,
8,8,-2.06,-3.56,0.00,-0.09,
8,8,-2.06,3.56,0.00,-0.09,
8,8,0.00,0.00,0.00,-13.54,
8,8,2.06,-3.56,0.00,-0.09,
8,8,2.06,3.56,0.00,-0.09,
8,8,4.11,0.00,0.00,-0.09,
8,9,-4.11,0.00,0.00,0.27,
8,9,-2.06,-3.56,0.00,0.13,
8,9,-2.06,3.56,0.00,0.13,
8,9,2.06,-3.56,0.00,-0.13,
8,9,2.06,3.56,0.00,-0.13,
8,9,4.11,0.00,0.00,-0.27,
8,10,-2.06,-3.56,0.00,0.23,
8,10,-2.06,3.56,0.00,-0.23,
8,10,2.06,-3.56,0.00,0.23,
